District,State,Density,Latitude,Longitude
Palwal,Hariyana,767.2612214863871,28.14254,77.330233

Lakhimpur,Assam,457.6798418972332,27.94858,80.77524

Sambalpur,Odisha,157.1707427536232,25.26778,88.015064

Sirohi,Rajasthan,201.7807632398754,24.886008,72.859374

Mahasamund,Chhattisgarh,215.6062630480167,21.113431,82.098154

Gumla,Jharkhand,191.27108208955224,23.045663,84.551597

Jhabua,Madhya Pradesh,284.73555555555555,22.770943,74.59492

Chamarajanagar,Karnataka,180.73495042492917,11.927219,76.946095

Panna,Madhya Pradesh,142.46951646811493,24.713168,80.1822

Goalpara,Assam,552.7319078947369,26.168319,90.614724

Baramula,Jammu and Kashmir,237.57695027103463,34.210636,74.34265

Lakhisarai,Bihar,815.0749185667753,25.16323,86.091059

Mandi,Himachal Pradesh,253.1081012658228,31.708089,76.931217

Moga,Punjab,444.1329170383586,30.818,75.173769

Sahibzada Ajit Singh Nagar,Punjab,909.1663619744058,30.884622,75.869848

Chitrakoot,Uttar Pradesh,308.3737562189055,25.178929,80.87686

Bangalore Rural,Karnataka,431.21105308964314,12.668854,77.308903

Rayagada,Odisha,136.84589283189595,19.170758,83.41379

Kurukshetra,Hariyana,630.4934640522875,30.072496,76.810155

Nayagarh,Odisha,247.50359897172237,20.12856,85.09563

Jhajjar,Hariyana,522.5763358778626,28.605107,76.657058

Morigaon,Assam,617.2940038684719,26.238373,92.229076

Karbi Anglong,Assam,91.65353651523864,26.185004,93.461863

Nainital,Uttarakhand,224.56010350505764,29.392169,79.449641

Puducherry,Puducherry,3232.2755102040815,10.943987,79.796105

Baksa,Assam,386.68091168091166,22.725747,88.241701

Ramgarh,Jharkhand,708.0111856823266,23.617713,85.523681

Fatehabad,Hariyana,371.16272655634356,29.51275,75.450905

Darrang,Assam,585.8044164037855,26.664829,92.821532

Mahendragarh,Hariyana,485.5650342285413,28.269474,76.147256

Muktsar,Punjab,347.81951407635944,30.470992,74.519521

Pakur,Jharkhand,497.1960242959691,24.634947,87.847218

Rewari,Hariyana,564.8255959849436,28.194504,76.618942

North,Delhi,14557.016393442624,28.744755,77.201307

Kokrajhar,Assam,269.15716019417476,26.404294,90.270613

South Tripura,Tripura,286.555773634282,23.402265,91.614757

Mahoba,Uttar Pradesh,278.6125954198473,25.293137,79.875205

Kupwara,Jammu and Kashmir,365.84867591424967,34.03056,74.26417

Pratapgarh,Rajasthan,195.06585749606654,26.085594,83.189713

Jashpur,Chhattisgarh,145.88369304556355,22.880205,84.134919

Sindhudurg,Maharashtra,163.1747647397734,16.225098,73.658074

Ashoknagar,Madhya Pradesh,180.80252460419342,24.57233,77.735677

Udalguri,Assam,413.3538767395626,26.744166,92.098856

Neemuch,Madhya Pradesh,194.09468984962405,24.47639,74.86241

East Khasi Hills,Meghalaya,300.55385735080057,28.625318,77.294118

Kabirdham,Chhattisgarh,194.22101534828806,22.084438,81.252904

North Goa,Goa,471.2027649769585,15.534861,73.93041

Wayanad,Kerala,383.76525821596243,11.68625,76.092954

Kapurthala,Punjab,499.1843233312921,31.377286,75.390039

Shimla,Himachal Pradesh,158.64548820892614,31.103142,77.171449

Tapi,Gujarat,257.0952532653711,21.048727,73.404373

Dhamtari,Chhattisgarh,195.83276199804115,20.705691,81.547501

Jamtara,Jharkhand,436.79845389287686,23.963182,86.80425

Datia,Madhya Pradesh,271.1075120606478,26.030317,78.153596

Nalbari,Assam,733.4971482889733,28.04034,73.198904

Mansa,Punjab,350.205186533212,29.994914,75.399923

Burhanpur,Madhya Pradesh,221.14006419608987,21.315041,76.228699

Ariyalur,Tamil Nadu,389.120618556701,11.140865,79.077833

Badgam,Jammu and Kashmir,553.817046289493,34.01554,74.7205

Anuppur,Madhya Pradesh,199.95649853215906,23.10344,81.69083

Kanker (Uttar Bastar Kanker),Chhattisgarh,104.58609132802681,20.272856,81.492481

Bongaigaon,Assam,675.9414455626716,26.480198,90.555457

The Nilgiris,Tamil Nadu,286.70331384015594,11.45165,76.680269

Kandhamal,Odisha,91.39882807629971,20.211774,84.101021

Alirajpur,Madhya Pradesh,229.10087994971715,22.30428,74.35511

Latehar,Jharkhand,169.41924959216965,23.74265,84.501258

Kodarma,Jharkhand,281.99173228346456,24.435994,85.529346

Dindori,Madhya Pradesh,94.31378848728247,20.20878,73.827648

Arwal,Bihar,1098.5,25.242341,84.665176

North Tripura,Tripura,340.8384086444008,24.122893,92.19402

Sheopur,Madhya Pradesh,104.1267029972752,25.670881,76.695359

Garhwal,Uttarakhand,128.9680990805029,29.831204,78.777555

Dhemaji,Assam,211.96570898980536,27.48333,94.58333

Rupnagar,Punjab,504.8871681415929,30.964947,76.520878

Jaisalmer,Rajasthan,17.44535298559933,26.915732,70.917232

Hailakandi,Assam,496.8319517709118,24.681022,92.565363

Koriya,Chhattisgarh,99.77543912780133,23.548062,82.326501

Sheohar,Bihar,1880.3610315186247,26.51393,85.2934

Umaria,Madhya Pradesh,158.18400392541707,23.52609,80.837822

West Garo Hills,Meghalaya,174.94995920587436,25.650466,90.213375

Rajouri,Jammu and Kashmir,244.26425855513307,33.37541,74.30838

South Goa,Goa,325.80722278738557,15.124326,74.118351

Sheikhpura,Bihar,923.5732946298984,25.14067,85.84332

Almora,Uttarakhand,197.99809160305344,29.598263,79.656356

Tehri Garhwal,Uttarakhand,169.94261394838,30.37959,78.466484

Faridkot,Punjab,423.5308641975309,30.674322,74.758927

Kathua,Jammu and Kashmir,246.37689848121502,32.374238,75.523251

Malkangiri,Odisha,105.8870661371093,18.371791,81.871235

Shahid Bhagat Singh Nagar,Punjab,477.62090483619346,25.162292,81.059038

Nuapada,Odisha,158.45846313603323,20.045908,82.717344

Subarnapur,Odisha,261.0967051775781,20.839101,83.90526

Fatehgarh Sahib,Punjab,508.6127118644068,30.60392,76.404501

Simdega,Jharkhand,158.8706942236354,22.61512,84.498613

Barnala,Punjab,401.8400809716599,30.370401,75.543189

Narmada,Gujarat,209.54810081647142,21.753368,73.652677

Porbandar,Gujarat,252.78454231433506,21.640029,69.618151

Central,Delhi,27729.52380952381,28.648544,77.203044

Solan,Himachal Pradesh,299.75206611570246,30.907085,77.102637

Jharsuguda,Odisha,274.1272469252602,21.86366,84.013023

Gajapati,Odisha,133.5993063583815,19.220185,84.187314

Harda,Madhya Pradesh,171.10527894421116,22.345194,77.095016

Perambalur,Tamil Nadu,321.88097949886105,11.243132,78.87059

Panchkula,Hariyana,625.0478841870824,30.689813,76.851131

Pulwama,Jammu and Kashmir,516.0589318600369,33.87405,74.89955

Udhampur,Jammu and Kashmir,210.46075085324233,32.927481,75.137247

Kodagu,Karnataka,135.1825938566553,12.328477,75.729208

Dakshin Bastar Dantewada,Chhattisgarh,64.30923114003375,18.550794,81.475633

Khunti,Jharkhand,209.81656804733728,23.070167,85.282324

Sirmaur,Himachal Pradesh,187.55929203539824,24.836316,81.364717

Una,Himachal Pradesh,338.424025974026,20.822086,71.040484

Chamba,Himachal Pradesh,79.58908310334253,32.556823,76.123772

Imphal West,Manipur,998.0578034682081,24.641678,93.154406

Pithoragarh,Uttarakhand,68.18603667136813,29.585675,80.231715

Chirang,Assam,250.73426937077483,26.654717,90.586411

Senapati,Manipur,146.48364414552125,25.34638,94.114835

Punch,Jammu and Kashmir,284.84767025089604,33.76969,74.09212

Lohardaga,Jharkhand,307.45006657789617,23.446423,84.686464

Imphal East,Manipur,643.3187588152327,24.805538,93.911142

Hamirpur,Himachal Pradesh,406.7692307692308,25.953988,80.152378

Baudh,Odisha,142.40219496449322,20.723919,84.136116

Kullu,Himachal Pradesh,79.57532255133563,31.95845,77.10925

Kulgam,Jammu and Kashmir,1035.3243902439024,33.64462,75.0187

Thoubal,Manipur,821.3385214007782,24.6388,93.99638

Doda,Jammu and Kashmir,45.998204667863554,33.14875,75.54611

Aizawl,Mizoram,111.9432326621924,23.733988,92.71808

Jaintia Hills,Meghalaya,103.46268656716418,25.320899,92.374996

Bandipora,Jammu and Kashmir,1136.904347826087,34.507368,74.771071

Chamoli,Uttarakhand,48.76774595267746,30.402708,79.333028

West Khasi Hills,Meghalaya,73.08195159138555,25.650466,90.213375

Bilaspur,Himachal Pradesh,327.2973436161097,22.06529,82.147579

Dimapur,Nagaland,408.6418554476807,25.908568,93.721443

Dhalai,Tripura,157.59583333333333,23.884518,91.940405

Dadra & Nagar Haveli,Dadra and Nagar Haveli,700.0183299389003,20.24168,73.0171

Uttarkashi,Uttarakhand,41.17839321357285,30.728122,78.441484

Samba,Jammu and Kashmir,352.7632743362832,32.56079,75.118304

East Garo Hills,Meghalaya,122.13484441029581,25.710255,90.63431

Reasi,Jammu and Kashmir,183.0523560209424,33.08115,74.83242

Debagarh,Odisha,106.29931972789116,21.53768,84.73372

Ganderbal,Jammu and Kashmir,1148.4401544401544,34.22992,74.7783

Ramban,Jammu and Kashmir,213.4785553047404,33.240786,75.237674

East District,Sikkim,297.25681341719076,27.287035,88.678054

Churachandpur,Manipur,59.98752735229759,24.33353,93.66999

Kohima,Nagaland,183.17703349282297,25.673798,94.10857

Shupiyan,Jammu and Kashmir,853.2532051282051,33.71723,74.83412

Bageshwar,Uttarakhand,115.97411869701027,29.8376,79.7714

Champawat,Uttarakhand,147.02604756511892,29.334426,80.093032

Bijapur,Chhattisgarh,29.921453692848768,16.828949,75.71919

Mon,Nagaland,140.1231802911534,26.73583,95.05841

Rudraprayag,Uttarakhand,122.1194556451613,30.533597,79.040481

South Andaman,Andaman and Nicobar,89.125,11.772588,92.622664

Bishnupur,Manipur,478.62701612903226,24.627922,93.759979

Kishtwar,Jammu and Kashmir,140.32603406326035,33.31346,75.76726

The Dangs,Gujarat,129.2701019252548,20.795814,73.675588

Dima Hasao,Assam,43.80155482815057,25.357816,93.04157

Karaikal,Puducherry,1275.2993630573249,10.932419,79.836161

Tuensang,Nagaland,77.52208201892745,26.242078,94.814696

Mokokchung,Nagaland,120.50897832817337,26.324,94.521216

Daman,Daman and Diu,2655.1805555555557,20.449674,72.857198

Ukhrul,Manipur,40.4925176056338,25.11957,94.36417

Papum Pare,Arunachal Pradesh,51.00317735413056,27.1577,93.520661

Wokha,Nagaland,102.17628992628993,26.098096,94.25652

Phek,Nagaland,80.6604146100691,25.66667,94.5

Lunglei,Mizoram,35.58818342151675,22.892065,92.744767

Changlang,Arunachal Pradesh,31.794508794508793,27.13177,95.73486

South District,Sikkim,195.8,28.529515,77.247079

Lohit,Arunachal Pradesh,27.95970836531082,27.836392,96.202308

Chandel,Manipur,43.520072441895564,24.219497,94.098468

South Garo Hills,Meghalaya,75.42872284048755,25.296748,90.585322

New Delhi,Delhi,4057.2571428571428,28.557163,77.163665

Kargil,Jammu and Kashmir,10.031490453120547,34.55764,76.12622

Zunheboto,Nagaland,112.15697211155378,25.96667,94.51667

Tamenglong,Manipur,32.03165565930312,25.0164,93.48545

Narayanpur,Chhattisgarh,30.04943047496239,17.858827,76.973593

West District,Sikkim,117.01114922813036,27.342567,88.181206

Leh,Jammu and Kashmir,2.959144313899357,34.152466,77.576325

Champhai,Mizoram,39.480376766091055,23.559346,93.235924

Lawngtlai,Mizoram,46.106374657802114,22.53254,92.89902

West Siang,Arunachal Pradesh,13.486366366366367,28.218454,94.643289

Tirap,Arunachal Pradesh,47.40685859441152,26.952449,95.437093

North & Middle Andaman,Andaman and Nicobar,28.264721627408992,13.21409,92.94347

East Siang,Arunachal Pradesh,27.536497363308353,27.994115,95.135078

Peren,Nagaland,57.673531193216235,25.498385,93.618825

Kurung Kumey,Arunachal Pradesh,15.244370860927152,27.960976,93.514167

Mamit,Mizoram,28.550082644628098,23.92703,92.48968

Kinnaur,Himachal Pradesh,13.141852835494454,31.623249,78.414692

Kolasib,Mizoram,60.74891461649783,24.22388,92.67869

West Kameng,Arunachal Pradesh,11.310563190514687,27.329376,92.402539

Upper Subansiri,Arunachal Pradesh,11.866894197952218,28.198316,94.123857

Lower Subansiri,Arunachal Pradesh,23.668757126567844,27.622066,93.967625

East Kameng,Arunachal Pradesh,19.034833091436866,27.455915,93.052291

Kiphire,Nagaland,65.49026548672566,25.89796,94.729751

Serchhip,Mizoram,45.69809992962702,23.29312,92.84679

Lakshadweep,Lakshadweep,2149.1,11.277142,74.043031

Saiha,Mizoram,40.438884917798426,22.49183,92.98142

Yanam,Puducherry,1854.2,16.731901,82.209929

Lower Dibang Valley,Arunachal Pradesh,13.866666666666667,28.235998,95.796495

Diu,Daman and Diu,1335.2307692307693,20.7117,70.949972

Longleng,Nagaland,89.82918149466192,26.48989,94.81772

Tawang,Arunachal Pradesh,23.009668508287294,27.57417,91.92437

North District,Sikkim,10.34287742546143,27.737955,88.539867

Mahe,Puducherry,4646.222222222223,11.701674,75.5376

Upper Siang,Arunachal Pradesh,5.359635811836116,28.855941,94.978344

Lahul & Spiti,Himachal Pradesh,2.280471064229463,32.550301,77.615252

Anjaw,Arunachal Pradesh,3.4195476575121164,28.06549,96.82878

Dibang Valley,Arunachal Pradesh,0.8767663489976997,29.011502,95.834809

